7197000003|395648
0000015539|70
0000703587|70
0000011374|70
0000010132|70
0000058307|70
0000431172|70
0000067558|70
0000014982|70
0000010989|70
0000058490|70
0002577739|70
0000015606|70
0000001380|70
0000000054|70
0000004746|69
0000005419|69
0000008715|69
0000058374|69
0000816304|69
0000035513|69
0000000245|69
0000011833|69
0000058776|69
0000007870|69
0000015324|69
0000013022|69
0000017892|69
0000058152|69
0000016239|69
0000058591|69
0000014676|69
0000060885|69
0000034229|69
0000024264|69
0000062170|69
0000012095|68
0000028567|68
0000015384|68
0000777375|68
0000010165|68
0000068561|68
0000008831|68
0000613156|68
0002631172|68
0000024343|68
0000058186|68
0003138146|68
0000015164|68
0000024150|68
0000706343|68
0000006269|68
0000034233|68
0000008867|68
0000033794|68
0000703155|68
73-1488004|68
0000034138|68
0000008898|67
0000016473|67
0000000676|67
0000060683|67
0000095008|67
0000017398|67
0000061908|67
0000057092|67
0000473266|67
0000097106|67
0000020100|67
0000012885|67
0000057411|67
0000008585|67
0000034973|67
0000005495|66
0000702828|66
0000066270|66
0000014120|66
0000062776|66
0000016248|66
0000004241|66
0000033137|66
0000440110|66
0000058239|66
0000058057|66
0000057620|66
0000006910|66
0000065412|66
0000022141|66
0000013202|66
0000022040|66
0000009810|66
0000024185|66
0000001768|65
0000009099|65
0000058608|65
0000010911|65
0000701305|65
0000017232|65
0000011879|65
0000064231|65
0000704804|65
0000017214|65
0000001730|65
0000024640|65
0003303917|65
0000010163|65
0000068563|65
0000005484|65
0000012334|65
0000005469|65
0000007393|65
0000002769|65
0000067222|65
0000012543|64
0000020776|64
0000027556|64
0002298995|64
0002942690|64
36-3920095|64
0000068172|64
0000000967|64
0000012512|64
9406900007|64
0000068395|64
0000061634|64
0000763556|64
0000017933|64
0000061404|64
0000022601|64
0000068474|64
0000010505|64
0000067187|64
0000013675|64
0000011788|63
0000032293|63
0000006128|63
0000000199|63
0000000041|63
0000491251|63
0000011170|63
0000011492|63
0000025752|63
0000008757|63
0000024299|63
20-1631806|63
0000011526|63
0000723822|63
0000708164|63
0000057368|63
0000277053|63
0000018283|63
0000018514|63
0000063541|63
0000057954|63
0000010789|63
0000010684|62
0000067658|62
0000060485|62
0000028729|62
0000025267|62
0000030128|62
0000008752|62
0000015580|62
0000005753|62
38-3024363|62
0000028348|62
0000068571|62
0000000135|62
0003616309|62
0000006680|62
0000029764|62
0000700827|62
0000067644|62
0000012739|62
0000012386|62
0000013843|62
33-0932995|62
0000067642|62
0000012443|62
0000008029|62
0000007592|62
0000705636|61
0000002918|61
0000062983|61
0000672573|61
0000517441|61
0000062323|61
0000061160|61
0000019645|61
0000067214|61
0000022426|61
0000000210|61
0000013690|61
0000013941|61
0000002187|61
0000004240|61
0002938198|61
0000010980|61
0000714810|61
0000092834|61
0000008283|61
0000010939|61
0002562164|61
0000067611|61
20-1129884|61
0000033761|60
0000058257|60
0000060383|60
0000035138|60
0000003360|60
0000096750|60
0000000148|60
0000066707|60
0000015608|60
0000062352|60
0000031381|60
0000060947|60
0000008067|60
0000001438|60
0003385744|60
0000022551|60
0000017979|60
0000013006|60
0000067470|60
0003022610|60
0000030103|60
0000014066|60
0003614976|60
0000016500|60
0000058040|60
0000238139|59
0002963547|59
0000009935|59
0000009259|59
0000016325|59
0000067725|59
0000000150|59
0000063639|59
0000024373|59
0000057892|59
0000035258|59
0000002709|59
0000064706|59
0000061089|59
0000034038|59
0000064598|59
0000003306|59
0000001439|59
0000700773|59
0000005674|59
0000021714|59
0000058261|59
0000058697|58
0000001866|58
0000001418|58
0000058348|58
3031309999|58
0000006707|58
0000011067|58
0000315357|58
0000033978|58
0000595430|58
0000000770|58
0000006870|58
0000016243|58
0000029471|58
0000067000|58
0000700528|58
0000013972|58
0000016222|58
0000008694|58
0000030688|58
0000000240|58
0000025795|58
0000012471|58
0000062756|58
0000017389|57
0000057880|57
0000017524|57
0000018574|57
0000017145|57
0000014911|57
0000015300|57
0002785477|57
0000068668|57
0000013601|57
0000017369|57
0000001982|57
0000000794|57
0000008500|57
0000012152|57
0000010184|57
0000662350|57
0000015483|57
0000017685|57
0000015734|57
0000007573|57
0000006627|57
0000018303|57
0000010420|57
0000058311|56
0000014749|56
0000007899|56
0000067195|56
0000001584|56
0000001115|56
0000006853|56
22-3798625|56
0000062243|56
0000002777|56
0000067921|56
0000021227|56
0000003061|56
0000015050|56
0000018558|56
0000007524|56
0000018889|56
0000068639|56
0000844567|56
0000008058|56
7099000002|56
0000009794|56
0000013116|56
0000013102|56
0000062484|56
0000062537|56
0000006813|56
0000062027|55
0000007418|55
0000706351|55
0000001780|55
0000028555|55
03-0286025|55
0000068138|55
0000012717|55
0002339795|55
0000005257|55
0000024445|55
0000030099|55
0000010879|55
0000057569|55
0000001961|55
0000060605|55
0003277241|55
0000004400|55
0000068682|55
0000016111|55
0000024313|55
0000028362|55
0000014694|55
0000004636|55
0000010283|55
0000062008|54
0000000606|54
0000029745|54
0000008202|54
0000016487|54
0000012549|54
0000010223|54
0000028677|54
0000517357|54
0000064408|54
0000015610|54
0000062417|54
0000034778|54
0000062677|54
0000700416|54
0000013579|54
0000274164|54
0000032779|54
0000006164|54
0000032348|54
0000024823|54
0000000529|54
0000002881|54
0000000903|54
0000746429|54
0000004107|54
0000061918|54
0000026340|53
0000068669|53
0000004701|53
0000706509|53
0000060686|53
0000068349|53
0000014255|53
0000057978|53
0000058481|53
0000000926|53
0000008680|53
0000001756|53
0000062590|53
0000024758|53
0000016438|53
0000058619|53
0000035530|53
0000019800|53
0000708152|53
0000018626|53
0000018800|53
0000275479|53
0000010532|53
0000009658|53
0000017478|53
0000002247|53
0000010688|53
62-1501904|53
0000000197|53
0000024414|53
80-0860660|52
0000033202|52
0000061633|52
0000704434|52
0000017362|52
0000015143|52
0000058377|52
0000057903|52
0000717986|52
0000026590|52
0000034711|52
0000126049|52
0000003060|52
0000016119|52
0000058372|52
0000000226|52
0000015228|52
0000017127|52
0000008725|52
0000066149|52
0000018227|52
0000030447|52
0000015257|51
0000022447|51
0000012493|51
0000097104|51
0000011452|51
0000016593|51
0000005886|51
0000005203|51
0000017926|51
0000772008|51
0000063923|51
0000027211|51
0000015586|51
0000035441|51
0000016125|51
0000001133|51
0000164975|51
0000010866|51
0000009420|51
0000005741|51
0000060215|51
0000066337|51
0000014560|51
0000028908|51
0000012810|51
0000064070|51
0000001870|51
0000024698|51
0000068274|50
0000028963|50
0000021041|50
0000034222|50
0000022351|50
0000068517|50
0000057631|50
0000001404|50
0000012956|50
0000034930|50
0000014163|50
0000060934|50
0000059051|50
0000035497|50
0000015792|50
0000011916|50
0000022307|50
0000883959|50
0000067532|50
0000011905|50
0000020157|50
0002371508|50
0000061639|50
0000067778|50
0000067021|49
0000013157|49
0000030367|49
0002044811|49
0000068284|49
46-1389922|49
0000715223|49
0000701567|49
0000005095|49
0000057644|49
0000058479|49
0000017863|49
0000708069|49
0000009330|49
0000012135|49
0000062072|49
0000010734|49
0000035236|49
0000717927|49
0000009462|49
0000001352|49
0000003850|49
0000022657|48
94-3159818|48
0000022739|48
0000015478|48
0000024466|48
0000067178|48
0000015414|48
0000012384|48
0000008270|48
0000009348|48
0000035111|48
0000247551|48
0000058780|48
0000003140|48
0000000327|48
0000012515|48
0003938186|48
0000062169|48
0000057491|48
0000010595|48
0000007576|48
0000015804|48
0000068296|48
0000063122|48
0000058069|48
0000068687|48
0000285151|48
0000011789|47
0000010194|47
0000006800|47
0000032287|47
0000062123|47
0000017694|47
0000006095|47
0000033010|47
0000011003|47
22-3617992|47
0000008290|47
0000026727|47
0000058464|47
0000034488|47
0000023966|47
0000000373|47
0000030260|47
0000662659|47
0000095659|47
0000017470|47
0000017320|47
0000021952|47
0000057275|47
0000097093|47
0000005873|47
0000705224|47
0000068567|47
0000988452|47
0000865450|47
0000058691|47
0000062716|47
0000061157|47
0000041245|47
0000018223|47
0000016659|47
0000006685|47
0000001833|46
0000016417|46
0000728452|46
0000005549|46
0000000178|46
7187200007|46
0000060646|46
0000023296|46
0000881544|46
66-0219584|46
0000019381|46
0000027567|46
0000003818|46
88-0149170|46
0000008510|46
27-3095238|46
0000013037|46
0000011347|46
20-4949947|46
0000002384|46
0000010706|46
0000017107|46
36-4548399|46
0000223751|46
0000068227|45
0000000884|45
0000005749|45
0000012013|45
0000026358|45
0000034603|45
0000708333|45
0000014604|45
0000008606|45
0000018528|45
0000004246|45
0000176101|45
0000025094|45
30-0051894|45
0000031555|45
24-0831867|45
0000029901|45
0000633640|45
0000058584|45
0000020415|45
0000001143|44
0000016114|44
0000021050|44
0000001609|44
0000026653|44
0000014688|44
0000003757|44
0000027280|44
0000024833|44
0000010576|44
0000067452|44
0000016817|44
0000016283|44
0000004238|44
0000030846|44
0000002874|44
0000011750|44
0000011962|44
0000018384|44
0000005286|44
0000061936|44
0000017410|44
0000060470|44
0000041629|44
0000068304|44
0000065150|44
0000058005|44
0000068564|44
0000017017|44
0000059093|43
0000023616|43
0000028593|43
0000705489|43
0000061879|43
0000023226|43
13-5581829|43
0000012594|43
0000025679|43
0000019813|43
0000066706|43
0000002289|43
0000011446|43
0000024508|43
0000028463|43
0000013035|43
0000909541|43
0000004061|43
0000023257|43
0000024092|43
0000058722|43
0000371362|43
0000014642|43
33-0828099|43
0000442806|43
0000571443|43
0000015427|43
0000009499|43
0000013080|43
0000015000|43
0000011634|42
0000061088|42
0000019195|42
0000026512|42
0000028793|42
0000005387|42
0000034468|42
0000011706|42
0000058274|42
0000020516|42
0000010623|42
0000018609|42
0000058670|42
0000020943|42
0000904845|42
0000024629|42
0000009289|42
0000016201|42
0000010464|42
0000005602|42
0000066854|42
0000021630|42
0000017335|42
0000064199|42
0000001658|42
0000022997|42
0000065003|42
0000012699|41
0000015247|41
0000068450|41
0000064361|41
0000034010|41
0000058502|41
0000010122|41
0000010807|41
0000034969|41
0000398051|41
0000023017|41
0000009293|41
0000653433|41
0000006921|41
0000000785|41
0000011903|41
0000018242|41
0000064029|41
0000017927|41
0000002041|41
0000014462|41
0000022553|41
0000066154|41
0000032838|41
0000068596|41
0000222754|41
0000701736|41
0000005890|41
0000030072|40
0000002242|40
0000009036|40
0000018063|40
0000723653|40
0000000234|40
0000066819|40
0002333298|40
0000013600|40
0000010741|40
0000001245|40
0000024713|40
0000000404|40
0000060942|40
0000024703|40
0000013476|40
0000012143|40
0000065464|40
0000012630|40
0000010898|40
0000016177|40
0000034585|40
0000015249|40
27-2230064|40
0000005842|40
0000262358|39
0000013934|39
0000004480|39
0000000964|39
0000004796|39
0000010672|39
0000058114|39
0000060712|39
0000012033|39
0000000242|39
0000035067|39
0002716828|39
0000058289|39
0000000310|39
0000379470|39
0000009879|39
0000028663|39
0000063020|39
0000007151|38
0000057382|38
0000160360|38
0000007552|38
0000007101|38
0000012438|38
0002939391|38
0000010257|38
0000018019|38
0000068369|38
0000007652|38
75-3103689|38
0000152057|38
0000016667|38
0000068402|38
0000016863|38
0000091005|38
91-2094220|38
0000017000|38
0000030864|38
0000008532|38
0000566243|38
0000066142|38
0000014649|38
0000034683|38
0000024797|38
0000015185|38
0000018983|38
0000015405|38
0000007115|38
0000015089|37
0000062245|37
0000016748|37
0000061800|37
0000061455|37
0000000006|37
0000010588|37
0000058581|37
0000014351|37
0000011891|37
0000022838|37
0000015748|37
0000067181|37
0000010121|37
0000026588|37
0000015229|37
0000011935|37
0000619327|37
0000003533|37
0000090141|36
0000068205|36
0000777366|36
26-0423240|36
0000705801|36
0000032286|36
0000011011|36
0000002574|36
0000012506|36
0000428547|36
0000309150|36
0000058641|36
0000019101|36
0000007345|36
35-1714970|36
0000701735|36
0000003633|36
0000058121|36
0000058728|35
0000014388|35
0000019269|35
0000001882|35
0000014993|35
0000000528|35
0000029548|35
0000019678|35
0000058508|35
0000034253|35
0000066346|35
0000024814|35
0000024715|35
0000064515|35
0000013458|35
0000008905|35
0000058376|35
0000060041|35
0000014617|35
0000066788|35
0000001213|35
0000022358|35
0000011798|35
0000011415|35
0000094858|35
0000002037|35
0000058574|35
0000112819|35
0000005394|35
0000020624|35
0000024716|35
0000020661|35
0000017100|35
0000001843|35
0000025149|35
0000067521|35
0000028191|35
0000035229|35
0000024372|35
0000057141|34
0000022331|34
0000016941|34
0000700358|34
0003627109|34
0000011462|34
0000002073|34
0000008534|34
0000026556|34
0000011821|34
0000748665|34
0000060346|34
0000019200|34
0000003853|34
0000018765|34
0000061405|34
0003027763|34
0000014922|34
0000065578|34
0000005422|34
0000068539|34
0000018301|34
0000014260|34
0000063342|34
0000068297|34
0000063648|34
0000008896|34
0000700529|33
0000011409|33
0000058932|33
0000024187|33
0000025651|33
0002836306|33
0000941541|33
0000016012|33
0000009639|33
0000018090|33
0000001364|33
0000068616|33
0000008143|33
0000000395|33
0000009292|33
0000012643|33
0000058263|33
0000027560|33
0000011329|33
0000001701|33
0000022065|33
0000068498|33
94-2479776|33
0000014545|33
0000018162|33
0000057514|33
0000057522|33
0000058165|33
0000016479|33
0000003541|33
0000013652|33
0000014912|33
0000008676|33
0000009822|33
0000064380|33
0000058484|33
27-2560497|32
0000015765|32
0000022545|32
0000067746|32
0000018165|32
0000030022|32
0000068686|32
0000000464|32
0000017169|32
0000019589|32
0000019730|32
0000707506|32
0000008230|32
0000000690|32
0000028708|32
0000706359|32
0000010330|32
0000021686|32
0000060113|32
0000060928|32
0000057966|32
0000068266|32
0000009757|32
0000015358|32
0000013030|31
0000012044|31
0000067890|31
0000027760|31
0000008658|31
0000024839|31
0000060079|31
0000057922|31
0000068662|31
0000012303|31
0000708386|31
0000023030|31
0000001693|31
0000003412|31
0000009659|31
0000015576|31
0000825940|31
0000068409|31
0000063375|31
0000035029|31
0000062422|31
0000012893|31
0000701993|31
0000061219|31
0000090147|31
0000010125|31
0000015851|31
0000024268|31
0000058828|31
0000014542|31
0000013232|31
0000023834|30
0000058548|30
0000000477|30
0000021694|30
0000010628|30
0000067592|30
0000057113|30
0000060024|30
0000175609|30
0000000320|30
0000068655|30
0003843392|30
0000013000|30
0000057336|30
0000068676|30
0000058206|30
0000030154|30
0000004526|30
0000024637|30
0000008083|30
7258600006|30
0000004794|30
66-0220429|30
0000060735|30
0000000005|30
0000021455|30
0000030011|30
0000289757|30
0000009811|30
0000018958|30
0000004752|29
0000008122|29
0000016820|29
0000023730|29
0000010993|29
0000060930|29
0000061698|29
0000024774|29
0000064144|29
0000057055|29
39-0989781|29
0000022217|29
0000013439|29
0000058106|29
0000024749|29
66-0313273|29
0000001622|29
0000067068|29
0000001794|29
0000060051|29
0000024171|28
0000003293|28
0000034445|28
0000009973|28
0000012258|28
0000010374|28
0000022185|28
0000067666|28
0000013492|28
0000001127|28
0000057358|28
0000013078|28
0000008210|28
0000065059|28
0000005727|28
0000063606|28
0000067970|28
0003591282|28
0000023574|28
0000002300|28
0000004884|28
0000002508|28
0000324854|27
0000009164|27
0000058410|27
0000001612|27
0000024156|27
0000068293|27
0000013835|27
0000018273|27
0000057587|27
0000058457|27
0000001071|27
82-1456336|27
0000010680|27
0003664588|27
0000022282|27
0000024015|27
0000057994|27
0000067911|27
0000011944|27
0000024342|27
0000024404|27
0000067554|27
0000062005|27
0000058142|27
0000002812|27
0000066324|27
0000019700|27
0000011667|27
0000005396|27
0000060533|27
0000005847|27
0000017588|27
0000032393|27
0000007244|27
0000973056|27
0000034899|26
0000000490|26
0000021978|26
0000068542|26
0000060500|26
0000715682|26
0000058560|26
0000014268|26
0000014754|26
0000067599|26
0000008537|26
0000024232|26
0000067153|26
0000956376|26
0001864197|26
0000015480|26
0000009777|26
0000035524|26
0000067741|26
0000008871|26
0000005465|26
0000015651|26
0000000649|26
0000004684|26
0000064531|25
0000057453|25
0000024110|25
0000068507|25
0000014327|25
0000060377|25
0000000489|25
0000035139|25
0000010164|25
0000068503|25
0000024646|25
0001972298|25
0000029147|25
0000700143|25
0000701412|25
0000023329|25
0000058175|25
0000087047|25
0000010196|25
0000000256|25
0000060419|25
0000034289|25
0000707228|25
0000371232|25
0000024523|25
0000006062|25
31-1772076|24
0000014723|24
0000013898|24
0000064893|24
0000066593|24
0000058231|24
0000026798|24
0000058018|24
0000021897|24
0000011927|24
0000004969|24
0000035241|24
0000068684|24
66-0227873|24
0000703136|24
0000022241|24
0000068325|24
0000061638|24
0000024170|24
0000009965|24
0000015258|23
0000000872|23
0000062964|23
0000003147|23
0000068569|23
0000019879|23
0000068253|23
0000000319|23
0000715731|23
0000007992|23
0000064546|23
0000013678|23
0000027055|23
0000057804|23
0000057552|23
0000012271|23
0000068584|23
0000361653|23
0000062339|23
0000008323|23
0000019351|23
0000017856|23
0000004092|23
0000284154|23
0000082170|23
0000068618|22
0000009237|22
0000005530|22
0000060205|22
27-3064521|22
0000030987|22
0000026689|22
0000706896|22
0000064169|22
0000018271|22
0000016094|22
0000680130|22
0000012298|22
59-3591757|22
0000058599|22
0000804422|22
2137100009|22
0000000162|22
0000024197|22
0000058421|21
0000017713|21
0003869123|21
0000062406|21
0000067388|21
0000016442|21
0000391959|21
0000064834|21
0000379171|21
0000024613|21
0000033542|21
0000026627|21
0002631846|21
0000011817|21
0000025886|21
0000029061|20
0000001821|20
0000029986|20
0000058082|20
0001421161|20
63-0169720|20
0000705852|20
0000000511|20
0000033873|20
0000062018|20
0000010175|20
71-0232620|20
0000005905|20
0000063834|20
0000012018|20
0000095107|20
0000029831|20
0000026271|20
0000717958|20
0000716115|20
0000706624|20
0000245351|20
0000007532|19
0000002112|19
0000004533|19
0000011804|19
0000016954|19
0000007557|19
0000015058|19
0000014418|19
0000016785|19
0000020226|19
0000065013|19
0000024585|19
0000704013|19
0000062854|19
0000097071|19
0000026218|19
0000006101|19
0000028478|19
0000000613|19
0000014458|19
0000011718|19
45-2107596|19
0000014230|19
0000057585|18
0000151555|18
0000013167|18
0000336361|18
0000004649|18
0000021244|18
0000001909|18
0003020447|18
0000064766|18
0000015317|18
0000010855|18
0000022993|18
57-0907935|18
0000060400|18
0000000093|18
0000058296|18
0000001830|17
0000011032|17
0000066399|17
66-0220392|17
0000027226|17
0000006369|17
0000058063|17
0000001748|17
0000063262|17
0000005116|17
0000000594|17
0000007925|17
0000017775|17
0000066116|17
0000035480|17
0000021502|17
0000700165|17
0000015394|17
0000024384|17
0000024840|17
0000058537|16
66-0271958|16
0000000473|16
0000013491|16
66-0217490|16
0000018930|16
0000058680|16
0000013495|16
0000009806|16
0000057488|16
0000068354|16
0000016916|16
0000064037|16
0000000078|16
0000007817|15
0000063201|15
0000017671|15
83-0368926|15
27-1839540|15
0000013959|15
0000002209|15
06-1016329|15
0000015863|15
0000013271|15
0000009146|15
0000016030|15
0000015426|15
0000001383|15
0000023222|15
81-4970104|15
0000018393|15
03-0527286|15
0000024807|15
0000006912|15
0000068356|14
0000024860|14
37-0280310|14
0000058506|14
0000005497|14
0000014098|14
0000012570|14
0000006652|14
0000058517|14
0000019668|14
0000010424|14
0000020040|14
0000058576|14
0000058725|14
0000001021|13
0000019739|13
0000004633|13
0000008191|13
0000008169|13
0000015108|13
0000067739|13
0000002959|13
0000708003|13
0000008542|13
0000024526|13
0000063447|13
52-0419790|13
0000703468|13
0000067609|13
66-0270259|13
0000068344|13
0000058513|13
0000024182|12
30-0092197|12
0000035249|12
0000018507|12
0000067550|12
0000003526|12
80-0803847|12
0000068562|12
0000016174|12
0000002792|12
0000057882|12
0000067330|12
0000061306|12
0000067332|12
35-2531176|12
0000067559|12
0000066268|12
36-6071399|12
0000060148|11
27-4605051|11
0000066350|11
0000014830|11
0000010832|11
0000003947|11
0000020341|11
0000663656|11
0000068685|11
0000011099|11
0000058359|11
0000068463|11
0000000430|11
66-0206444|11
0000013794|11
66-0262500|10
0000068483|10
0000017002|10
0000068242|10
0000022369|10
0000062628|10
0000003796|10
0000000053|10
0000060648|10
0000004395|10
0000991135|10
0000004966|9
0000003800|9
0000080061|9
73-1611552|9
0000035286|9
0000068602|9
0000018917|9
0000034214|9
0000067637|9
0000010171|9
0000035050|9
0000067507|9
0000007770|9
0000004900|9
0000035492|8
0000003212|8
22-1487101|8
0000016168|8
0000010790|8
0000067517|8
0000068609|8
0000060363|8
0000013394|8
0000058652|8
0000024777|8
66-0231533|8
0004728786|8
0000013131|8
0000006936|8
66-0215720|8
66-0269897|7
0000008494|7
00-0015095|7
0002705895|7
0000008344|7
0000214807|7
0000002141|7
0000067701|7
0000014587|6
66-0213182|6
0003452105|6
66-0266868|6
0000067874|6
0000001926|6
0000024169|6
0000013809|6
0000009097|6
0000020749|6
20-5799048|6
0000065323|6
81-3313999|6
0000001933|6
0000068612|5
0000058234|5
13-3222578|5
94-3304740|5
0003599970|5
66-0224450|5
0002760139|5
0000703764|5
75-2540628|5
0000058401|4
0000006733|4
0000060276|4
66-0266327|4
0000058424|4
31-0252460|4
66-0267388|3
0000001880|3
0000020468|3
66-0287790|3
0000708433|3
0000066965|3
0000013028|3
0000024479|3
48-1024691|3
0000002346|3
52-7005081|2
0000008470|2
0000004686|2
0000060408|2
0000061286|2
91-1325756|2
0000057816|2
0000009003|2
58-1880519|2
66-0228613|1
0000063100|1
0000006918|1
0000702335|1
7682400005|1
0000067300|1
0000080071|1
0000249612|1
04-3114448|1
0000017880|1
0000022242|1
